LIMIT_BAL,PAY_1,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,BILL_AMT3,PAY_AMT1,PAY_AMT2,PAY_AMT3,default,total_bill,total_payment,debt_ratio,avg_delay,payment_ratio
40000.0,1,3,3,25933.0,25589.0,25234.0,0.0,0.0,0.0,0,76756.0,0.0,1.9189,2.3333333333333335,0.0
300000.0,1,-1,2,0.0,200.0,200.0,200.0,0.0,22935.0,0,400.0,23135.0,0.0013333333333333333,0.6666666666666666,57.8375
360000.0,-1,-1,-1,19155.0,1473.0,1430.0,1473.0,1430.0,18740.0,0,22058.0,21643.0,0.06127222222222222,-1.0,0.9811859642759997
50000.0,2,2,2,8823.0,10606.0,4991.0,2000.0,300.0,200.0,1,24420.0,2500.0,0.4884,2.0,0.10237510237510238
200000.0,-1,-1,-2,3557.0,-60.0,-60.0,0.0,0.0,1800.0,0,3437.0,1800.0,0.017185,-1.3333333333333333,0.523712540005819
170000.0,0,0,0,157174.0,139101.0,192575.0,9900.0,76651.01999999999,0.0,0,488850.0,86551.01999999999,2.8755882352941176,0.0,0.17705026081620126
100000.0,0,0,0,70048.0,67942.0,45591.0,2200.0,1505.0,1300.0,0,183581.0,5005.0,1.83581,0.0,0.02726316993588661
20000.0,0,0,0,17374.0,18555.0,19489.0,1466.0,1400.0,390.0,0,55418.0,3256.0,2.7709,0.0,0.058753473600635174
20000.0,-1,-1,-1,1473.0,390.0,8595.0,390.0,8595.0,149.0,0,10458.0,9134.0,0.5229,-1.0,0.8733983553260661
210000.0,-1,0,0,47718.0,233289.0,227143.0,66522.17999999854,7613.0,7116.0,0,508150.0,81251.17999999854,2.419761904761905,-0.3333333333333333,0.159896054314668
50000.0,0,0,0,49793.0,50466.0,50085.0,1866.0,1733.0,1724.0,0,150344.0,5323.0,3.00688,0.0,0.03540547012185388
50000.0,0,0,0,47689.0,42338.0,31539.0,2000.0,1281.0,700.0,0,121566.0,3981.0,2.43132,0.0,0.032747643255515525
120000.0,0,0,0,114815.0,113360.0,116797.0,6159.0,10008.0,3051.0,1,344972.0,19218.0,2.8747666666666665,0.0,0.0557088691256102
80000.0,2,2,3,36649.0,39448.0,40101.0,3700.0,1600.0,1600.0,1,116198.0,6900.0,1.452475,2.3333333333333335,0.05938140071257681
190000.0,1,-1,2,0.0,2214.0,66.0,2214.0,0.0,0.0,1,2280.0,2214.0,0.012,0.6666666666666666,0.9710526315789474
180000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0
180000.0,-1,-1,-1,996.0,1593.0,2597.0,1597.0,2604.0,1001.0,1,5186.0,5202.0,0.02881111111111111,-1.0,1.0030852294639414
110000.0,0,0,2,46633.0,49569.0,42867.0,4029.0,0.0,2000.0,0,139069.0,6029.0,1.2642636363636364,0.6666666666666666,0.04335258037377129
220000.0,-1,0,0,53419.0,53358.0,0.0,7000.0,0.0,0.0,0,106777.0,7000.0,0.48535,-0.3333333333333333,0.06555718928233609
80000.0,0,0,0,2524.0,5097.0,6107.0,3000.0,1500.0,1500.0,0,13728.0,6000.0,0.1716,0.0,0.4370629370629371
200000.0,-2,-2,-2,15596.0,1470.0,7289.0,1470.0,7289.0,0.0,0,24355.0,8759.0,0.121775,-2.0,0.3596386778895504
60000.0,0,0,0,35619.0,36688.0,40841.0,1647.0,4800.0,0.0,1,113148.0,6447.0,1.8858,0.0,0.056978470675575356
500000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0
300000.0,0,-1,-1,34339.0,962.0,4215.0,962.0,4247.0,2595.0,0,39516.0,7804.0,0.13172,-0.6666666666666666,0.19748962445591658
150000.0,2,0,0,151060.0,139648.0,119043.0,3864.0,3868.0,2808.0,1,409751.0,10540.0,2.731673333333333,0.6666666666666666,0.02572293905322989
90000.0,1,2,0,13137.0,10724.0,9621.0,0.0,1000.0,10000.0,0,33482.0,11000.0,0.3720222222222222,1.0,0.32853473508153636
240000.0,-1,-1,-1,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1,4419.0,4419.0,0.0184125,-1.0,1.0
190000.0,0,0,0,143701.0,126337.0,121378.0,4664.0,4222.0,2705.0,0,391416.0,11591.0,2.0600842105263157,0.0,0.02961299486990823
80000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0
500000.0,0,0,0,51652.0,29550.0,33040.0,5300.0,4000.0,3000.0,0,114242.0,12300.0,0.228484,0.0,0.10766618231473539
360000.0,-2,-1,-1,45603.0,29788.0,2950.0,29882.0,2950.0,6366.0,0,78341.0,39198.0,0.21761388888888888,-1.3333333333333333,0.5003510294737111
60000.0,0,0,0,33270.0,16636.0,17321.0,1715.0,1400.0,500.0,0,67227.0,3615.0,1.12045,0.0,0.05377303761881387
140000.0,-1,-1,-1,1605.0,1844.0,1311.0,1844.0,1311.0,643.0,0,4760.0,3798.0,0.034,-1.0,0.7978991596638656
50000.0,0,0,0,25234.0,23518.0,21746.0,1384.0,1300.0,700.0,0,70498.0,3384.0,1.40996,0.0,0.0480013617407586
30000.0,1,2,2,4743.0,5609.0,5371.0,1090.0,0.0,552.0,1,15723.0,1642.0,0.5241,1.6666666666666667,0.10443299624753546
150000.0,0,0,0,70537.0,38474.0,9299.0,8000.0,2000.0,1000.0,0,118310.0,11000.0,0.7887333333333333,0.0,0.09297607979038121
180000.0,-2,-2,-2,52666.0,181987.0,181255.0,66522.17999999854,7017.0,8201.0,0,415908.0,81740.17999999854,2.3106,-2.0,0.19653428161997014
660000.0,0,0,0,350110.6799999999,337495.27999999997,325030.38999999897,13393.0,12113.0,12004.0,0,1012636.3499999988,37510.0,1.534297499999998,0.0,0.03704192526764425
210000.0,1,0,0,5397.0,5079.0,6020.0,5000.0,1000.0,123.0,0,16496.0,6123.0,0.07855238095238096,0.3333333333333333,0.37118089233753637
230000.0,0,0,0,155131.0,156687.0,153635.0,6641.0,6015.0,2663.0,0,465453.0,15319.0,2.0237086956521737,0.0,0.0329120233407025
100000.0,1,2,2,13233.0,13427.0,13609.0,700.0,700.0,1300.0,1,40269.0,2700.0,0.40269,1.6666666666666667,0.0670490948372197
50000.0,0,0,0,5653.0,16890.0,17606.0,11340.0,1300.0,641.0,0,40149.0,13281.0,0.80298,0.0,0.3307927968318015
340000.0,0,0,-1,8347.0,5190.0,612.0,2000.0,612.0,1429.0,0,14149.0,4041.0,0.04161470588235294,-0.3333333333333333,0.2856032228426037
70000.0,1,2,2,39073.0,40154.0,39214.0,2000.0,0.0,1600.0,1,118441.0,3600.0,1.6920142857142857,1.6666666666666667,0.03039488015129896
220000.0,0,0,2,6873.0,4911.0,2080.0,2230.0,0.0,2080.0,0,13864.0,4310.0,0.06301818181818182,0.6666666666666666,0.31087709174841316
170000.0,-1,-1,0,2457.0,4599.0,25158.0,4599.0,23000.0,40000.0,1,32214.0,67599.0,0.1894941176470588,-0.6666666666666666,2.0984354628422426
280000.0,-2,-2,-2,2103.0,2768.0,4425.0,2781.0,4447.0,23198.0,0,9296.0,30426.0,0.0332,-2.0,3.2730206540447506
370000.0,0,0,0,141552.0,67739.0,49097.0,2157.0,2000.0,1668.0,0,258388.0,5825.0,0.6983459459459459,0.0,0.022543616576621205
450000.0,-1,-1,-2,2500.0,0.0,0.0,0.0,0.0,0.0,1,2500.0,0.0,0.005555555555555556,-1.3333333333333333,0.0
130000.0,0,0,0,88549.0,74624.0,76133.0,2709.0,2750.0,2767.0,0,239306.0,8226.0,1.8408153846153845,0.0,0.03437439930465596
400000.0,1,-1,-1,0.0,3328.0,3328.0,6656.0,3328.0,3828.0,0,6656.0,13812.0,0.01664,-0.3333333333333333,2.0751201923076925
90000.0,0,0,0,72774.0,67584.0,57985.0,2900.0,2700.0,2200.0,0,198343.0,7800.0,2.203811111111111,0.0,0.03932581437207262
450000.0,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,0,1170.0,1170.0,0.0026,-1.0,1.0
130000.0,0,0,0,127781.0,122319.0,107674.0,4700.0,3500.0,3200.0,0,357774.0,11400.0,2.752107692307692,0.0,0.03186369048617284
20000.0,-1,2,0,19214.0,15703.0,9914.0,0.0,1000.0,0.0,0,44831.0,1000.0,2.24155,0.3333333333333333,0.022305993620485826
50000.0,2,2,0,49882.0,44110.0,44443.0,0.0,1280.0,662.0,1,138435.0,1942.0,2.7687,1.3333333333333333,0.014028244302380179
200000.0,0,0,0,93005.0,82750.0,79064.0,3500.0,3000.0,3000.0,0,254819.0,9500.0,1.274095,0.0,0.037281364419450666
150000.0,-1,-1,-1,291.0,291.0,291.0,291.0,291.0,285.0,0,873.0,867.0,0.00582,-1.0,0.993127147766323
250000.0,-1,-1,-1,3264.0,2395.0,2986.0,2395.0,2991.0,25185.0,0,8645.0,30571.0,0.03458,-1.0,3.536263736263736
270000.0,-1,0,0,5908.0,8003.0,8156.0,2222.0,2040.0,5599.0,0,22067.0,9861.0,0.08172962962962962,-0.3333333333333333,0.4468663615353242
260000.0,0,0,0,97626.0,99675.0,59934.0,5195.0,2961.0,3000.0,0,257235.0,11156.0,0.9893653846153846,0.0,0.04336890392053958
110000.0,0,0,0,102638.0,101681.0,100316.0,4600.0,4000.0,4000.0,0,304635.0,12600.0,2.769409090909091,0.0,0.04136097296764981
50000.0,2,2,3,42883.0,47887.0,46836.0,6000.0,0.0,0.0,0,137606.0,6000.0,2.75212,2.3333333333333335,0.04360274988009244
200000.0,-1,0,-1,8143.0,39869.0,38685.0,39100.0,38759.0,102.0,0,86697.0,77961.0,0.433485,-0.6666666666666666,0.8992352676563203
60000.0,0,0,0,53447.0,51734.0,50293.0,2025.0,5000.0,2000.0,0,155474.0,9025.0,2.5912333333333333,0.0,0.05804829103258423
200000.0,1,-1,-1,0.0,760.0,1281.0,760.0,1281.0,1328.0,0,2041.0,3369.0,0.010205,-0.3333333333333333,1.6506614404703577
50000.0,-1,-1,-1,9536.0,0.0,1261.0,7014.0,1261.0,1261.0,0,10797.0,9536.0,0.21594,-1.0,0.8832082986014633
70000.0,3,2,2,71501.0,71769.0,68530.0,1966.0,49.0,1168.0,0,211800.0,3183.0,3.025714285714286,2.3333333333333335,0.015028328611898017
50000.0,0,0,0,48482.0,39603.0,23610.0,2000.0,1504.0,1000.0,0,111695.0,4504.0,2.2339,0.0,0.040324096870943196
230000.0,0,-1,0,1181.0,1394.0,1413.0,1394.0,1200.0,1150.0,0,3988.0,3744.0,0.01733913043478261,-0.3333333333333333,0.9388164493480441
20000.0,-1,-1,-1,10827.0,8264.0,2480.0,8264.0,2480.0,0.0,0,21571.0,10744.0,1.07855,-1.0,0.49807612071763013
330000.0,0,0,0,53260.0,37207.0,40560.0,2000.0,4000.0,2000.0,0,131027.0,8000.0,0.39705151515151516,0.0,0.06105611820464484
50000.0,0,0,0,26660.0,26909.0,27485.0,1763.0,1729.0,1111.0,1,81054.0,4603.0,1.62108,0.0,0.056789300959853926
460000.0,-1,-1,-1,11924.0,7721.0,1711.0,7728.0,2229.0,2.0,0,21356.0,9959.0,0.04642608695652174,-1.0,0.4663326465630268
30000.0,0,0,0,26264.0,27536.0,28771.0,2000.0,2005.0,1000.0,1,82571.0,5005.0,2.7523666666666666,0.0,0.060614501459350136
200000.0,0,0,0,111053.0,112269.0,76726.0,5020.0,4005.0,2800.0,0,300048.0,11825.0,1.50024,0.0,0.03941036100890524
50000.0,2,3,2,7557.0,7293.0,8017.0,0.0,1000.0,810.0,1,22867.0,1810.0,0.45734,2.3333333333333335,0.07915336511129575
50000.0,0,0,0,25742.0,23300.0,21266.0,1372.0,1286.0,666.0,0,70308.0,3324.0,1.40616,0.0,0.04727769243898276
200000.0,-1,-1,-1,3353.0,5341.0,5966.0,5341.0,5966.0,3348.0,0,14660.0,14655.0,0.0733,-1.0,0.9996589358799455
360000.0,0,0,0,53035.0,54125.0,55135.0,3492.0,3452.0,1912.0,0,162295.0,8856.0,0.45081944444444444,0.0,0.0545673002865153
230000.0,-1,0,0,1156.0,10892.0,20039.0,10000.0,10000.0,10000.0,0,32087.0,30000.0,0.13950869565217391,-0.3333333333333333,0.934958082712625
200000.0,0,0,0,68262.0,53329.0,44222.0,2791.0,2668.0,1820.0,0,165813.0,7279.0,0.829065,0.0,0.0438988499092351
20000.0,0,0,0,14341.0,15371.0,16375.0,1266.0,1270.0,2800.0,1,46087.0,5336.0,2.30435,0.0,0.11578102284809165
200000.0,0,0,0,193781.0,197132.0,195011.0,10000.0,7010.0,8000.0,0,585924.0,25010.0,2.92962,0.0,0.042684716789208155
30000.0,-2,-2,-2,1784.0,6801.0,2118.0,6855.0,2118.0,4171.0,0,10703.0,13144.0,0.3567666666666667,-2.0,1.2280668971316453
360000.0,0,0,0,6656.0,6722.0,8605.0,2000.0,4000.0,20000.0,0,21983.0,26000.0,0.06106388888888889,0.0,1.1827321111768185
10000.0,2,2,2,5833.0,8162.0,8480.0,2600.0,600.0,895.0,1,22475.0,4095.0,2.2475,2.0,0.18220244716351502
180000.0,0,0,0,181076.0,168338.0,169278.0,6013.0,6307.0,6300.0,0,518692.0,18620.0,2.881622222222222,0.0,0.03589798955835062
270000.0,-2,-2,-2,0.0,1521.0,0.0,1521.0,0.0,0.0,0,1521.0,1521.0,0.005633333333333333,-2.0,1.0
240000.0,1,2,2,187558.0,187333.0,163332.0,6700.0,0.0,6900.0,1,538223.0,13600.0,2.242595833333333,1.6666666666666667,0.025268336730314388
280000.0,0,0,0,31248.0,32081.0,32897.0,1527.0,1541.0,1192.0,0,96226.0,4260.0,0.3436642857142857,0.0,0.044270779207282854
330000.0,-1,-1,-2,901.0,0.0,0.0,0.0,0.0,0.0,0,901.0,0.0,0.0027303030303030304,-1.3333333333333333,0.0
200000.0,-2,-2,-2,13929.0,2837.0,5892.0,2837.0,5892.0,2267.0,0,22658.0,10996.0,0.11329,-2.0,0.48530320416629885
100000.0,2,0,0,38546.0,42298.0,42636.0,4400.0,1028.0,3120.0,0,123480.0,8548.0,1.2348,0.6666666666666666,0.06922578555231616
170000.0,2,0,0,27267.0,28523.0,29742.0,2000.0,2000.0,1233.0,1,85532.0,5233.0,0.5031294117647059,0.6666666666666666,0.061181779918626944
210000.0,0,0,0,3675.0,4460.0,5542.0,1082.0,1164.0,10000.0,0,13677.0,12246.0,0.06512857142857142,0.0,0.8953717920596622
100000.0,0,0,0,32186.0,32949.0,33680.0,2000.0,2000.0,2000.0,0,98815.0,6000.0,0.98815,0.0,0.06071952638769418
200000.0,0,0,0,188072.0,166668.0,159513.0,17014.0,15019.0,15000.0,0,514253.0,47033.0,2.571265,0.0,0.0914588733561107
230000.0,0,0,0,101832.0,92396.0,84297.0,5000.0,4000.0,2029.0,0,278525.0,11029.0,1.2109782608695652,0.0,0.03959788169823176
90000.0,0,0,0,101106.0,96216.0,89964.0,4208.0,4022.0,686.0,0,287286.0,8916.0,3.192066666666667,0.0,0.031035274952486373
170000.0,0,0,0,105509.0,106445.0,68703.0,4285.0,3000.0,3000.0,0,280657.0,10285.0,1.6509235294117648,0.0,0.036646155271381084
100000.0,2,2,0,101494.0,98994.0,96845.0,13.0,3709.0,4000.0,1,297333.0,7722.0,2.97333,1.3333333333333333,0.025970881133274813
20000.0,0,0,0,17895.0,19598.0,19701.0,2000.0,1000.0,400.0,0,57194.0,3400.0,2.8597,0.0,0.05944679511836906
50000.0,0,0,0,6618.0,7641.0,8651.0,1133.0,1143.0,316.0,0,22910.0,2592.0,0.4582,0.0,0.1131383675250982
180000.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-2.0,0.0
60000.0,0,0,0,29701.0,27243.0,28227.0,1463.0,1447.0,1393.0,1,85171.0,4303.0,1.4195166666666668,0.0,0.05052189125406535
80000.0,0,0,0,8755.0,13290.0,11244.0,5000.0,5000.0,3000.0,0,33289.0,13000.0,0.4161125,0.0,0.39051939078975034
350000.0,-2,-2,-2,51672.0,31250.0,29178.0,13113.0,12110.0,15044.0,0,112100.0,40267.0,0.3202857142857143,-2.0,0.35920606601248883
20000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0
160000.0,-1,-1,0,2215.0,8977.0,3300.0,8977.0,1000.0,10770.0,0,14492.0,20747.0,0.090575,-0.6666666666666666,1.4316174441070935
150000.0,1,3,2,54803.0,52996.0,51169.0,0.0,0.0,4000.0,1,158968.0,4000.0,1.0597866666666667,2.0,0.025162296814453224
150000.0,0,-1,-1,80015.0,19386.0,39008.0,19418.0,40010.0,19.0,0,138409.0,59447.0,0.9227266666666667,-0.6666666666666666,0.42950241675035583
50000.0,0,0,0,45206.0,45836.0,49577.0,2362.0,20103.0,667.0,0,140619.0,23132.0,2.81238,0.0,0.16450124094183574
500000.0,-1,-1,-1,6197.0,4934.0,6783.0,4969.0,6802.0,11523.0,0,17914.0,23294.0,0.035828,-1.0,1.3003237691191247
480000.0,-1,-1,-1,5269.0,2217.0,9731.0,2217.0,9731.0,9272.0,0,17217.0,21220.0,0.03586875,-1.0,1.2325027589010862
340000.0,0,0,0,83059.0,85634.0,73950.0,20000.0,5000.0,2000.0,1,242643.0,27000.0,0.7136558823529412,0.0,0.11127458859311828
180000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0
50000.0,0,0,0,25649.0,22379.0,16670.0,1347.0,1138.0,302.0,0,64698.0,2787.0,1.29396,0.0,0.04307706575164611
360000.0,0,0,0,114287.0,114746.0,115304.0,5200.0,5000.0,4000.0,0,344337.0,14200.0,0.9564916666666666,0.0,0.041238670256173456
350000.0,0,0,0,232501.0,231747.0,197689.0,20000.0,20023.0,20014.0,0,661937.0,60037.0,1.8912485714285714,0.0,0.09069896379866967
180000.0,-1,-1,-1,10000.0,10000.0,10970.0,10000.0,10970.0,12786.0,0,30970.0,33756.0,0.17205555555555554,-1.0,1.0899580238940911
50000.0,0,0,0,45341.0,31383.0,16235.0,2115.0,2000.0,2022.0,0,92959.0,6137.0,1.85918,0.0,0.0660183521767661
70000.0,-1,0,0,6895.0,16381.0,18715.0,10000.0,3000.0,4100.0,1,41991.0,17100.0,0.5998714285714286,-0.3333333333333333,0.40723012074015863
40000.0,2,2,2,34415.0,35170.0,34305.0,1600.0,0.0,1250.0,1,103890.0,2850.0,2.59725,2.0,0.027432861680623737
270000.0,-1,-1,0,1257.0,71665.0,69256.0,66522.17999999854,3168.0,3000.0,0,142178.0,72690.17999999854,0.5265851851851852,-0.6666666666666666,0.5112617985904889
70000.0,0,0,0,4753.0,5843.0,6720.0,1172.0,1049.0,1500.0,0,17316.0,3721.0,0.24737142857142858,0.0,0.21488796488796488
280000.0,-2,-2,-2,5819.0,14656.0,8971.0,3683.0,9059.0,5787.0,0,29446.0,18529.0,0.10516428571428571,-2.0,0.6292535488691163
260000.0,0,0,0,194654.0,184008.0,174268.0,6540.0,7691.0,12831.0,0,552930.0,27062.0,2.1266538461538462,0.0,0.048942904165084185
20000.0,0,0,2,6988.0,8310.0,10015.0,1444.0,2000.0,329.0,1,25313.0,3773.0,1.26565,0.6666666666666666,0.1490538458499585
80000.0,0,0,0,78128.0,71083.0,58715.0,3362.0,1389.0,889.0,1,207926.0,5640.0,2.599075,0.0,0.027125034868174254
20000.0,1,3,2,20386.0,20757.0,19200.0,1000.0,0.0,1000.0,0,60343.0,2000.0,3.01715,2.0,0.033143860928359546
290000.0,2,0,0,131279.0,134113.0,136948.0,4700.0,4800.0,4735.0,1,402340.0,14235.0,1.3873793103448275,0.6666666666666666,0.03538052393498037
180000.0,0,0,0,10083.0,11211.0,13669.0,1600.0,3316.0,316.0,0,34963.0,5232.0,0.19423888888888888,0.0,0.14964390927551985
250000.0,-1,-1,2,1041.0,6854.0,3774.0,6854.0,0.0,4508.0,0,11669.0,11362.0,0.046676,0.0,0.9736909760904962
230000.0,0,0,0,149545.0,136888.0,74555.0,60000.0,20000.0,5000.0,0,360988.0,85000.0,1.569513043478261,0.0,0.23546489079969418
240000.0,0,-1,-1,8435.0,169.0,1913.0,169.0,1921.0,150.0,0,10517.0,2240.0,0.04382083333333334,-0.6666666666666666,0.21298849481791385
190000.0,0,0,0,139569.0,101823.0,100209.0,4500.0,40000.0,25000.0,0,341601.0,69500.0,1.7979,0.0,0.20345373696212832
200000.0,-1,-1,-1,170.0,3300.0,38526.0,3318.0,42497.0,0.0,0,41996.0,45815.0,0.20998,-1.0,1.0909372321173445
30000.0,0,0,0,28118.0,29266.0,28829.0,2000.0,1209.0,700.0,0,86213.0,3909.0,2.8737666666666666,0.0,0.04534118984375906
180000.0,0,0,0,102646.0,82849.0,78064.0,5006.0,5000.0,5005.0,0,263559.0,15011.0,1.4642166666666667,0.0,0.05695498920545305
210000.0,-1,-1,-1,1888.0,320.0,1403.0,320.0,1409.0,0.0,1,3611.0,1729.0,0.017195238095238097,-1.0,0.47881473276100806
30000.0,-1,-1,2,5088.0,996.0,888.0,996.0,0.0,656.0,1,6972.0,1652.0,0.2324,0.0,0.23694779116465864
60000.0,0,0,0,43221.0,41539.0,40356.0,2021.0,1918.0,1390.0,0,125116.0,5329.0,2.0852666666666666,0.0,0.042592474183957285
200000.0,-1,-1,-1,295.0,1130.0,12791.0,1130.0,12791.0,28000.0,0,14216.0,41921.0,0.07108,-1.0,2.948860438942037
150000.0,0,0,2,128102.0,136722.0,137525.0,12644.0,4926.0,0.0,1,402349.0,17570.0,2.6823266666666665,0.6666666666666666,0.04366855640252616
130000.0,-1,-1,2,767.0,9637.0,8256.0,9804.0,0.0,7600.0,1,18660.0,17404.0,0.14353846153846153,0.0,0.932690246516613
210000.0,0,0,0,149092.0,153941.0,157358.0,7000.0,7600.0,1019.0,0,460391.0,15619.0,2.192338095238095,0.0,0.033925511141616585
140000.0,-1,0,0,65863.0,63803.0,61998.0,3000.0,10000.0,6500.0,0,191664.0,19500.0,1.3690285714285715,-0.3333333333333333,0.101740545955422
80000.0,1,2,0,38986.0,34931.0,33890.0,6.0,1000.0,2065.0,1,107807.0,3071.0,1.3475875,1.0,0.028486090884636432
240000.0,-1,-1,-1,12181.0,6746.0,12104.0,6746.0,12104.0,2788.0,0,31031.0,21638.0,0.12929583333333333,-1.0,0.6973026973026973
50000.0,0,0,0,48138.0,49262.0,49878.0,2203.0,2139.0,700.0,0,147278.0,5042.0,2.94556,0.0,0.034234576786757016
50000.0,0,0,2,45948.0,50813.0,45393.0,6012.0,10.0,8212.0,0,142154.0,14234.0,2.84308,0.6666666666666666,0.10013084401423808
160000.0,-1,-1,-1,435.0,435.0,435.0,435.0,435.0,435.0,0,1305.0,1305.0,0.00815625,-1.0,1.0
260000.0,-1,-1,-1,597.0,1304.0,5734.0,1306.0,5734.0,24898.0,0,7635.0,31938.0,0.029365384615384616,-1.0,4.1831041257367385
80000.0,3,3,3,126786.0,124971.0,121216.0,0.0,0.0,0.0,0,372973.0,0.0,4.6621625,3.0,0.0
100000.0,-1,3,2,5291.0,5045.0,3336.0,0.0,0.0,0.0,1,13672.0,0.0,0.13672,1.3333333333333333,0.0
280000.0,1,-1,2,-3.0,146.0,146.0,149.0,0.0,1600.0,0,289.0,1749.0,0.0010321428571428571,0.6666666666666666,6.051903114186851
50000.0,0,0,0,47911.0,48418.0,7000.0,2166.0,1000.0,0.0,0,103329.0,3166.0,2.06658,0.0,0.030639994580417888
260000.0,-1,-1,-1,1629.0,933.0,2218.0,933.0,2220.0,4068.0,0,4780.0,7221.0,0.018384615384615385,-1.0,1.5106694560669456
30000.0,0,0,2,18441.0,19936.0,20803.0,1800.0,1500.0,1500.0,1,59180.0,4800.0,1.9726666666666666,0.6666666666666666,0.08110848259547145
30000.0,1,2,0,30347.0,28517.0,29709.0,0.0,1800.0,1000.0,0,88573.0,2800.0,2.9524333333333335,1.0,0.031612342361667774
130000.0,2,2,-1,2183.0,2000.0,700.0,13.0,700.0,0.0,0,4883.0,713.0,0.03756153846153846,1.0,0.14601679295515052
50000.0,0,-1,-1,1500.0,2000.0,1382.0,2000.0,1382.0,0.0,0,4882.0,3382.0,0.09764,-0.6666666666666666,0.6927488734125359
150000.0,2,2,2,144194.0,145889.0,146189.0,6600.0,5300.0,5600.0,1,436272.0,17500.0,2.90848,2.0,0.0401125903106319
200000.0,-2,-2,-2,-81.0,-200.0,-200.0,0.0,0.0,200.0,0,-481.0,200.0,-0.002405,-2.0,0.0
560000.0,1,-2,-2,19924.0,16297.0,4593.0,1163.0,1023.0,2519.0,0,40814.0,4705.0,0.07288214285714285,-1.0,0.1152790709070417
20000.0,-1,3,2,20780.0,20172.0,19400.0,0.0,0.0,1000.0,0,60352.0,1000.0,3.0176,1.3333333333333333,0.0165694591728526
270000.0,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,571.0,0,948.0,1203.0,0.003511111111111111,-1.0,1.268987341772152
300000.0,2,0,0,304040.0,305627.0,305697.0,11500.0,12000.0,10000.0,1,915364.0,33500.0,3.0512133333333336,0.6666666666666666,0.03659746286723096
100000.0,1,3,3,85264.0,83376.0,81445.0,0.0,0.0,3200.0,0,250085.0,3200.0,2.50085,2.3333333333333335,0.01279564947917708
20000.0,0,0,0,19107.0,20120.0,19445.0,1330.0,1274.0,660.0,0,58672.0,3264.0,2.9336,0.0,0.05563130624488683
20000.0,0,0,0,18516.0,19193.0,18578.0,1700.0,2000.0,2000.0,0,56287.0,5700.0,2.81435,0.0,0.10126672233375379
70000.0,0,0,0,42039.0,46330.0,47480.0,5000.0,2238.0,3000.0,0,135849.0,10238.0,1.9407,0.0,0.07536308695684178
60000.0,2,0,0,19921.0,20993.0,21736.0,1700.0,1400.0,1800.0,0,62650.0,4900.0,1.0441666666666667,0.6666666666666666,0.0782122905027933
180000.0,2,2,0,15100.0,14627.0,15632.0,0.0,1495.0,650.0,0,45359.0,2145.0,0.25199444444444447,1.3333333333333333,0.047289402323684386
360000.0,-1,-1,-1,1041.0,5792.0,1358.0,5821.0,1367.0,5220.0,0,8191.0,12408.0,0.022752777777777778,-1.0,1.5148333536808694
200000.0,2,2,2,170487.0,174258.0,175905.0,8000.0,6000.0,7000.0,1,520650.0,21000.0,2.60325,2.0,0.040334197637568424
170000.0,0,0,0,37772.0,38862.0,39914.0,2000.0,2000.0,1610.0,0,116548.0,5610.0,0.6855764705882353,0.0,0.04813467412568212
170000.0,-2,-2,-2,4667.0,5910.0,1630.0,5914.0,1630.0,2326.0,0,12207.0,9870.0,0.07180588235294118,-2.0,0.808552469894323
60000.0,1,-1,-1,0.0,724.0,0.0,724.0,0.0,785.0,0,724.0,1509.0,0.012066666666666667,-0.3333333333333333,2.084254143646409
30000.0,1,2,0,29956.0,28469.0,58384.0,0.0,2000.0,30000.0,1,116809.0,32000.0,3.8936333333333333,1.0,0.2739514934636886
140000.0,0,0,0,37625.0,38023.0,39577.0,1657.0,2211.0,1459.0,0,115225.0,5327.0,0.8230357142857143,0.0,0.04623128661314819
20000.0,0,0,0,15848.0,16883.0,17839.0,1595.0,1551.0,752.0,0,50570.0,3898.0,2.5285,0.0,0.07708127348230176
20000.0,0,0,0,14088.0,8842.0,6653.0,1111.0,1009.0,7.0,0,29583.0,2127.0,1.47915,0.0,0.07189940168339926
520000.0,-1,-1,-1,13273.0,12709.0,5480.0,12712.0,5487.0,5397.0,0,31462.0,23596.0,0.06050384615384615,-1.0,0.7499841078125993
30000.0,0,0,-1,10348.0,9287.0,1900.0,1013.0,1900.0,0.0,0,21535.0,2913.0,0.7178333333333333,-0.3333333333333333,0.13526816809844439
70000.0,1,2,0,71017.0,64454.0,64182.0,0.0,1809.0,2500.0,0,199653.0,4309.0,2.852185714285714,1.0,0.021582445543017133
